change_type,action,rule_name,ruleset,file,source_ip,destination_ip,port,protocol,service_name
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.131,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.131,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.132,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.132,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.132,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.132,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.132,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.133,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.133,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.133,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.133,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.133,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.134,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.134,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.134,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.134,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.134,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.135,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.135,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.135,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.135,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.135,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.136,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.136,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.136,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.136,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.136,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.2,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.2,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.2,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.2,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.2,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.3,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.3,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.3,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.3,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.3,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.4,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.4,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.4,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.4,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.4,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.5,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.5,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.5,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.5,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.5,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.6,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.6,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.6,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.6,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.6,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.66,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.66,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.66,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.66,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.66,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.67,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.67,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.67,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.67,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.67,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.68,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.68,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.68,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.68,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.68,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.69,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.69,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.69,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.69,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.69,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.7,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.7,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.7,3389,udp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.7,3389,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.7,138,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.70,21,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.70,20,tcp,
added,allow,"All Workloads → All Workloads : ftp-control, ftp-data, rdp, rdp, 138/tcp",plugger-review | pos | staging | FOR REVIEW,scopes/app-pos_env-staging/plugger-review-pos-staging-for-review.yaml,10.0.2.131,10.0.2.70,3389,udp,
